Subject,Trial,VisType,Damage,Distance,TimeD,InOut
92,134,ConeOnly,6,-69.456,1,1
92,135,ConeOnly,6,-93.035,0,1
92,136,ConeOnly,1,-353.534,0,0
92,137,ConeOnly,6,-69.456,1,1
92,138,ConeOnly,6,-173.639,1,1
92,139,ConeOnly,6,-173.639,1,1
92,140,ConeOnly,5,37.214,0,1
92,141,ConeOnly,2,-416.733,1,0
92,142,ConeOnly,5,-37.214,0,1
92,143,ConeOnly,5,93.035,0,1
92,144,ConeOnly,5,-148.856,0,1
92,145,ConeOnly,1,-659.828,1,0
92,146,ConeOnly,1,-353.534,0,0
92,147,ConeOnly,1,-279.106,0,0
93,4,FuzzyOnl,2,520.917,1,0
93,5,FuzzyOnl,5,173.639,1,1
93,6,FuzzyOnl,3,-416.733,1,0
93,7,FuzzyOnl,5,-93.035,0,1
93,8,FuzzyOnl,5,-173.639,1,1
93,9,FuzzyOnl,6,-69.456,1,1
93,10,FuzzyOnl,3,-223.285,0,0
93,11,FuzzyOnl,3,-416.733,1,0
93,12,FuzzyOnl,5,-148.856,0,1
93,13,FuzzyOnl,7,69.456,1,1
93,14,FuzzyOnl,6,93.035,0,1
93,15,FuzzyOnl,3,279.106,0,0
93,16,FuzzyOnl,3,-416.733,1,0
93,17,FuzzyOnl,4,-277.822,1,1
93,18,FuzzyOnl,3,-223.285,0,0
93,19,FuzzyOnl,6,69.456,1,1
93,20,FuzzyOnl,6,-173.639,1,1
93,21,FuzzyOnl,5,173.639,1,1
93,22,FuzzyOnl,2,-279.106,0,0
93,23,FuzzyOnl,1,-520.917,1,0
93,24,FuzzyOnl,7,37.214,0,1
93,25,FuzzyOnl,2,-279.106,0,0
93,26,FuzzyOnl,3,148.856,0,1
93,27,FuzzyOnl,1,520.917,1,0
93,28,FuzzyOnl,1,659.828,1,0
93,29,FuzzyOnl,2,520.917,1,0
93,30,FuzzyOnl,6,-173.639,1,1
93,31,FuzzyOnl,4,-416.733,1,0
93,32,FuzzyOnl,7,-69.456,1,1
93,33,FuzzyOnl,7,-69.456,1,1
93,34,FuzzyOnl,1,-659.828,1,0
93,35,FuzzyOnl,5,148.856,0,1
93,36,FuzzyOnl,2,353.534,0,0
93,37,FuzzyOnl,6,277.822,1,1
93,38,FuzzyOnl,7,-37.214,0,1
93,39,FuzzyOnl,5,-277.822,1,1
93,40,FuzzyOnl,3,-416.733,1,0
93,41,FuzzyOnl,3,-416.733,1,0
93,42,FuzzyOnl,3,-223.285,0,0
93,43,FuzzyOnl,2,-520.917,1,0
93,44,FuzzyOnl,3,-223.285,0,0
93,45,FuzzyOnl,2,659.828,1,0
93,46,FuzzyOnl,1,659.828,1,0
93,47,FuzzyOnl,2,-520.917,1,0
93,48,FuzzyOnl,5,-148.856,0,1
93,49,FuzzyOnl,4,223.285,0,0
93,50,FuzzyOnl,1,-659.828,1,0
93,51,FuzzyOnl,7,69.456,1,1
93,52,FuzzyOnl,7,37.214,0,1
93,53,FuzzyOnl,6,-173.639,1,1
93,54,FuzzyOnl,2,353.534,0,0
93,55,FuzzyOnl,7,69.456,1,1
93,56,FuzzyOnl,2,353.534,0,0
93,57,FuzzyOnl,7,-69.456,1,1
93,58,FuzzyOnl,6,93.035,0,1
93,59,FuzzyOnl,7,37.214,0,1
93,60,FuzzyOnl,5,-277.822,1,1
93,61,FuzzyOnl,5,-277.822,1,1
93,62,FuzzyOnl,7,-37.214,0,1
93,63,FuzzyOnl,5,-148.856,0,1
93,64,FuzzyOnl,7,-37.214,0,1
93,65,FuzzyOnl,4,-223.285,0,0
93,66,FuzzyOnl,3,-279.106,0,0
93,67,FuzzyOnl,1,659.828,1,0
93,68,FuzzyOnl,2,-353.534,0,0
93,69,FuzzyOnl,2,416.733,1,0
93,70,FuzzyOnl,7,37.214,0,1
93,71,FuzzyOnl,2,520.917,1,0
93,72,FuzzyOnl,6,-93.035,0,1
93,73,FuzzyOnl,5,-148.856,0,1
93,74,FuzzyOnl,1,-353.534,0,0
93,75,FuzzyOnl,6,69.456,1,1
93,76,FuzzyOnl,6,-69.456,1,1
93,77,FuzzyOnl,5,277.822,1,1
93,78,FuzzyOnl,4,148.856,0,1
93,79,FuzzyOnl,3,277.822,1,1
93,80,FuzzyOnl,4,277.822,1,1
93,81,FuzzyOnl,2,-520.917,1,0
93,82,FuzzyOnl,2,520.917,1,0
93,83,FuzzyOnl,6,-37.214,0,1
93,84,FuzzyOnl,3,-279.106,0,0
93,85,FuzzyOnl,2,-353.534,0,0
93,86,FuzzyOnl,7,37.214,0,1
93,87,FuzzyOnl,6,93.035,0,1
93,88,FuzzyOnl,4,-277.822,1,1
93,89,FuzzyOnl,1,353.534,0,0
93,90,FuzzyOnl,3,223.285,0,0
93,91,FuzzyOnl,7,69.456,1,1
93,92,FuzzyOnl,5,148.856,0,1
93,93,FuzzyOnl,3,279.106,0,0
93,94,FuzzyOnl,7,-37.214,0,1
93,95,FuzzyOnl,6,173.639,1,1
93,96,FuzzyOnl,1,659.828,1,0
93,97,FuzzyOnl,6,-93.035,0,1
93,98,FuzzyOnl,6,173.639,1,1
93,99,FuzzyOnl,2,353.534,0,0
93,100,FuzzyOnl,1,-520.917,1,0
93,101,FuzzyOnl,5,-173.639,1,1
93,102,FuzzyOnl,4,148.856,0,1
93,103,FuzzyOnl,5,-148.856,0,1
93,104,FuzzyOnl,1,-659.828,1,0
93,105,FuzzyOnl,2,-279.106,0,0
93,106,FuzzyOnl,5,93.035,0,1
93,107,FuzzyOnl,2,-353.534,0,0
93,108,FuzzyOnl,2,223.285,0,0
93,109,FuzzyOnl,2,279.106,0,0
93,110,FuzzyOnl,7,-37.214,0,1
93,111,FuzzyOnl,6,93.035,0,1
93,112,FuzzyOnl,6,173.639,1,1
93,113,FuzzyOnl,2,416.733,1,0
93,114,FuzzyOnl,7,37.214,0,1
93,115,FuzzyOnl,7,-69.456,1,1
93,116,FuzzyOnl,6,-173.639,1,1
93,117,FuzzyOnl,1,659.828,1,0
93,118,FuzzyOnl,4,148.856,0,1
93,119,FuzzyOnl,2,-520.917,1,0
93,120,FuzzyOnl,4,-277.822,1,1
93,121,FuzzyOnl,2,520.917,1,0
93,122,FuzzyOnl,3,-223.285,0,0
93,123,FuzzyOnl,3,223.285,0,0
93,124,FuzzyOnl,3,223.285,0,0
93,125,FuzzyOnl,3,223.285,0,0
93,126,FuzzyOnl,1,353.534,0,0
93,127,FuzzyOnl,5,93.035,0,1
93,128,FuzzyOnl,1,-659.828,1,0
93,129,FuzzyOnl,2,279.106,0,0
93,130,FuzzyOnl,4,277.822,1,1
93,131,FuzzyOnl,3,416.733,1,0
93,132,FuzzyOnl,2,279.106,0,0
93,133,FuzzyOnl,2,-353.534,0,0
93,134,FuzzyOnl,1,-659.828,1,0
93,135,FuzzyOnl,2,-659.828,1,0
93,136,FuzzyOnl,4,-148.856,0,1
93,137,FuzzyOnl,3,416.733,1,0
93,138,FuzzyOnl,5,277.822,1,1
93,139,FuzzyOnl,2,279.106,0,0
93,140,FuzzyOnl,3,416.733,1,0
93,141,FuzzyOnl,3,416.733,1,0
93,142,FuzzyOnl,5,-93.035,0,1
93,143,FuzzyOnl,2,-279.106,0,0
93,144,FuzzyOnl,6,-93.035,0,1
93,145,FuzzyOnl,6,-93.035,0,1
93,146,FuzzyOnl,2,-353.534,0,0
93,147,FuzzyOnl,6,173.639,1,1
94,4,Centerli,5,279.106,0,0
94,5,Centerli,5,353.534,0,0
94,6,Centerli,4,-416.733,1,0
94,7,Centerli,7,37.214,0,1
94,8,Centerli,6,-223.285,0,0
94,9,Centerli,4,416.733,1,0
94,10,Centerli,3,-659.828,1,0
94,11,Centerli,6,148.856,0,1
94,12,Centerli,7,37.214,0,1
94,13,Centerli,7,-69.456,1,1
94,14,Centerli,5,-353.534,0,0
94,15,Centerli,6,223.285,0,0
94,16,Centerli,6,223.285,0,0
94,17,Centerli,6,148.856,0,1
94,18,Centerli,7,-148.856,0,1
94,19,Centerli,7,-148.856,0,1
94,20,Centerli,4,-520.917,1,0
94,21,Centerli,7,93.035,0,1
94,22,Centerli,2,-659.828,1,0
94,23,Centerli,7,-37.214,0,1
94,24,Centerli,7,93.035,0,1
94,25,Centerli,6,223.285,0,0
94,26,Centerli,5,-223.285,0,0
94,27,Centerli,7,69.456,1,1
94,28,Centerli,3,-659.828,1,0
94,29,Centerli,4,-416.733,1,0
94,30,Centerli,7,-93.035,0,1
94,31,Centerli,4,520.917,1,0
94,32,Centerli,7,-37.214,0,1
94,33,Centerli,2,-659.828,1,0
94,34,Centerli,5,279.106,0,0
94,35,Centerli,2,-520.917,1,0
94,36,Centerli,5,-277.822,1,1
94,37,Centerli,5,277.822,1,1
94,38,Centerli,5,277.822,1,1
94,39,Centerli,5,-416.733,1,0
94,40,Centerli,6,148.856,0,1
94,41,Centerli,6,173.639,1,1
94,42,Centerli,4,416.733,1,0
94,43,Centerli,6,-173.639,1,1
94,44,Centerli,7,69.456,1,1
94,45,Centerli,6,-279.106,0,0
94,46,Centerli,7,-93.035,0,1
94,47,Centerli,5,277.822,1,1
94,48,Centerli,3,-520.917,1,0
94,49,Centerli,7,-93.035,0,1
94,50,Centerli,4,520.917,1,0
94,51,Centerli,5,353.534,0,0
94,52,Centerli,6,173.639,1,1
94,53,Centerli,4,520.917,1,0
94,54,Centerli,5,279.106,0,0
94,55,Centerli,4,416.733,1,0
94,56,Centerli,5,-279.106,0,0
94,57,Centerli,2,659.828,1,0
94,58,Centerli,5,353.534,0,0
94,59,Centerli,5,-277.822,1,1
94,60,Centerli,6,-223.285,0,0
94,61,Centerli,6,-173.639,1,1
94,62,Centerli,5,-353.534,0,0
94,63,Centerli,7,37.214,0,1
94,64,Centerli,5,-279.106,0,0
94,65,Centerli,7,-37.214,0,1
94,66,Centerli,5,279.106,0,0
94,67,Centerli,6,-148.856,0,1
94,68,Centerli,5,-353.534,0,0
94,69,Centerli,2,659.828,1,0
94,70,Centerli,7,-93.035,0,1
94,71,Centerli,7,93.035,0,1
94,72,Centerli,7,37.214,0,1
94,73,Centerli,5,277.822,1,1
94,74,Centerli,4,-520.917,1,0
94,75,Centerli,5,279.106,0,0
94,76,Centerli,7,-93.035,0,1
94,77,Centerli,3,520.917,1,0
94,78,Centerli,2,-659.828,1,0
94,79,Centerli,5,-279.106,0,0
94,80,Centerli,4,-416.733,1,0
94,81,Centerli,1,659.828,1,0
94,82,Centerli,2,659.828,1,0
94,83,Centerli,6,-148.856,0,1
94,84,Centerli,5,-277.822,1,1
94,85,Centerli,6,-148.856,0,1
94,86,Centerli,5,-277.822,1,1
94,87,Centerli,5,279.106,0,0
94,88,Centerli,7,37.214,0,1
94,89,Centerli,2,-520.917,1,0
94,90,Centerli,5,-277.822,1,1
94,91,Centerli,7,69.456,1,1
94,92,Centerli,7,-69.456,1,1
94,93,Centerli,5,-416.733,1,0
94,94,Centerli,7,69.456,1,1
94,95,Centerli,4,-416.733,1,0
94,96,Centerli,6,-148.856,0,1
94,97,Centerli,2,659.828,1,0
94,98,Centerli,3,520.917,1,0
94,99,Centerli,5,277.822,1,1
94,100,Centerli,6,173.639,1,1
94,101,Centerli,5,223.285,0,0
94,102,Centerli,6,69.456,1,1
94,103,Centerli,5,223.285,0,0
94,104,Centerli,7,69.456,1,1
94,105,Centerli,7,-37.214,0,1
94,106,Centerli,7,93.035,0,1
94,107,Centerli,5,-279.106,0,0
94,108,Centerli,5,277.822,1,1
94,109,Centerli,5,-353.534,0,0
94,110,Centerli,5,-223.285,0,0
94,111,Centerli,4,353.534,0,0
94,112,Centerli,6,93.035,0,1
94,113,Centerli,6,173.639,1,1
94,114,Centerli,4,353.534,0,0
94,115,Centerli,5,-279.106,0,0
94,116,Centerli,6,-173.639,1,1
94,117,Centerli,6,-173.639,1,1
94,118,Centerli,5,-223.285,0,0
94,119,Centerli,6,148.856,0,1
94,120,Centerli,4,-353.534,0,0
94,121,Centerli,4,416.733,1,0
94,122,Centerli,5,-277.822,1,1
94,123,Centerli,7,-69.456,1,1
94,124,Centerli,3,520.917,1,0
94,125,Centerli,6,-173.639,1,1
94,126,Centerli,5,-353.534,0,0
94,127,Centerli,6,148.856,0,1
94,128,Centerli,4,416.733,1,0
94,129,Centerli,7,37.214,0,1
94,130,Centerli,6,-173.639,1,1
94,131,Centerli,7,-37.214,0,1
94,132,Centerli,5,-223.285,0,0
94,133,Centerli,7,-37.214,0,1
94,134,Centerli,6,-93.035,0,1
94,135,Centerli,4,353.534,0,0
94,136,Centerli,6,173.639,1,1
94,137,Centerli,7,-69.456,1,1
94,138,Centerli,4,416.733,1,0
94,139,Centerli,6,93.035,0,1
94,140,Centerli,2,-659.828,1,0
94,141,Centerli,2,659.828,1,0
94,142,Centerli,6,148.856,0,1
94,143,Centerli,5,223.285,0,0
94,144,Centerli,7,-69.456,1,1
94,145,Centerli,6,173.639,1,1
94,146,Centerli,7,-69.456,1,1
94,147,Centerli,4,-520.917,1,0
95,4,ConesCen,2,173.639,1,1
95,5,ConesCen,6,-416.733,1,0
95,6,ConesCen,1,659.828,1,0
95,7,ConesCen,2,279.106,0,0
95,8,ConesCen,2,-520.917,1,0
95,9,ConesCen,1,-223.285,0,0
95,10,ConesCen,1,-520.917,1,0
95,11,ConesCen,1,-520.917,1,0
95,12,ConesCen,4,-277.822,1,1
95,13,ConesCen,5,-173.639,1,1
95,14,ConesCen,1,520.917,1,0
95,15,ConesCen,5,173.639,1,1
95,16,ConesCen,4,-277.822,1,1
95,17,ConesCen,1,-659.828,1,0
95,18,ConesCen,7,69.456,1,1
95,19,ConesCen,1,520.917,1,0
95,20,ConesCen,4,148.856,0,1
95,21,ConesCen,5,173.639,1,1
95,22,ConesCen,6,93.035,0,1
95,23,ConesCen,7,37.214,0,1
95,24,ConesCen,1,-659.828,1,0
95,25,ConesCen,3,223.285,0,0
95,26,ConesCen,4,-277.822,1,1
95,27,ConesCen,5,93.035,0,1
95,28,ConesCen,2,-279.106,0,0
95,29,ConesCen,5,93.035,0,1
95,30,ConesCen,7,-69.456,1,1
95,31,ConesCen,1,353.534,0,0
95,32,ConesCen,3,-223.285,0,0
95,33,ConesCen,1,520.917,1,0
95,34,ConesCen,4,148.856,0,1
95,35,ConesCen,1,353.534,0,0
95,36,ConesCen,7,-37.214,0,1
95,37,ConesCen,1,-659.828,1,0
95,38,ConesCen,2,353.534,0,0
95,39,ConesCen,4,277.822,1,1
95,40,ConesCen,1,-659.828,1,0
95,41,ConesCen,7,37.214,0,1
95,42,ConesCen,7,37.214,0,1
95,43,ConesCen,6,93.035,0,1
95,44,ConesCen,4,277.822,1,1
95,45,ConesCen,1,-520.917,1,0
95,46,ConesCen,5,148.856,0,1
95,47,ConesCen,2,-353.534,0,0
95,48,ConesCen,2,353.534,0,0
95,49,ConesCen,6,-173.639,1,1
95,50,ConesCen,2,279.106,0,0
95,51,ConesCen,2,-93.035,0,1
95,52,ConesCen,5,-148.856,0,1
95,53,ConesCen,1,-353.534,0,0
95,54,ConesCen,3,-416.733,1,0
95,55,ConesCen,3,-223.285,0,0
95,56,ConesCen,7,69.456,1,1
95,57,ConesCen,3,223.285,0,0
95,58,ConesCen,3,416.733,1,0
95,59,ConesCen,4,277.822,1,1
95,60,ConesCen,5,-93.035,0,1
95,61,ConesCen,3,-416.733,1,0
95,62,ConesCen,4,-277.822,1,1
95,63,ConesCen,7,-69.456,1,1
95,64,ConesCen,5,277.822,1,1
95,65,ConesCen,4,277.822,1,1
95,66,ConesCen,4,-277.822,1,1
95,67,ConesCen,1,659.828,1,0
95,68,ConesCen,2,353.534,0,0
95,69,ConesCen,7,-69.456,1,1
95,70,ConesCen,2,416.733,1,0
95,71,ConesCen,6,93.035,0,1
95,72,ConesCen,7,37.214,0,1
95,73,ConesCen,1,-520.917,1,0
95,74,ConesCen,6,-173.639,1,1
95,75,ConesCen,3,416.733,1,0
95,76,ConesCen,7,-69.456,1,1
95,77,ConesCen,7,69.456,1,1
95,78,ConesCen,3,-279.106,0,0
95,79,ConesCen,4,-148.856,0,1
95,80,ConesCen,1,659.828,1,0
95,81,ConesCen,2,-279.106,0,0
95,82,ConesCen,6,-173.639,1,1
95,83,ConesCen,2,279.106,0,0
95,84,ConesCen,3,-223.285,0,0
95,85,ConesCen,1,-353.534,0,0
95,86,ConesCen,6,173.639,1,1
95,87,ConesCen,3,223.285,0,0
95,88,ConesCen,6,-173.639,1,1
95,89,ConesCen,3,-416.733,1,0
95,90,ConesCen,6,173.639,1,1
95,91,ConesCen,1,520.917,1,0
95,92,ConesCen,7,-69.456,1,1
95,93,ConesCen,2,279.106,0,0
95,94,ConesCen,1,-520.917,1,0
95,95,ConesCen,5,-148.856,0,1
95,96,ConesCen,7,-37.214,0,1
95,97,ConesCen,7,-37.214,0,1
95,98,ConesCen,6,-93.035,0,1
95,99,ConesCen,5,173.639,1,1
95,100,ConesCen,1,-353.534,0,0
95,101,ConesCen,5,277.822,1,1
95,102,ConesCen,1,-659.828,1,0
95,103,ConesCen,2,520.917,1,0
95,104,ConesCen,5,-93.035,0,1
95,105,ConesCen,6,-93.035,0,1
95,106,ConesCen,7,69.456,1,1
95,107,ConesCen,1,279.106,0,0
95,108,ConesCen,4,148.856,0,1
95,109,ConesCen,7,-37.214,0,1
95,110,ConesCen,5,-148.856,0,1
95,111,ConesCen,3,416.733,1,0
95,112,ConesCen,3,-279.106,0,0
95,113,ConesCen,1,-659.828,1,0
95,114,ConesCen,1,353.534,0,0
95,115,ConesCen,4,223.285,0,0
95,116,ConesCen,6,-93.035,0,1
95,117,ConesCen,2,520.917,1,0
95,118,ConesCen,1,-353.534,0,0
95,119,ConesCen,2,-353.534,0,0
95,120,ConesCen,6,-69.456,1,1
95,121,ConesCen,5,-148.856,0,1
95,122,ConesCen,3,-223.285,0,0
95,123,ConesCen,1,659.828,1,0
95,124,ConesCen,6,-173.639,1,1
95,125,ConesCen,6,93.035,0,1
95,126,ConesCen,4,148.856,0,1
95,127,ConesCen,2,416.733,1,0
95,128,ConesCen,1,659.828,1,0
95,129,ConesCen,7,69.456,1,1
95,130,ConesCen,7,-37.214,0,1
95,131,ConesCen,5,148.856,0,1
95,132,ConesCen,4,-277.822,1,1
95,133,ConesCen,7,-37.214,0,1
95,134,ConesCen,7,37.214,0,1
95,135,ConesCen,2,279.106,0,0
95,136,ConesCen,7,37.214,0,1
95,137,ConesCen,3,223.285,0,0
95,138,ConesCen,3,223.285,0,0
95,139,ConesCen,2,416.733,1,0
95,140,ConesCen,3,-416.733,1,0
95,141,ConesCen,7,69.456,1,1
95,142,ConesCen,7,-279.106,0,0
95,143,ConesCen,3,-223.285,0,0
95,144,ConesCen,3,-279.106,0,0
95,145,ConesCen,5,-148.856,0,1
95,146,ConesCen,1,659.828,1,0
95,147,ConesCen,3,-416.733,1,0
96,4,Ensemble,1,353.534,0,0
96,5,Ensemble,6,-277.822,1,1
96,6,Ensemble,6,-277.822,1,1
96,7,Ensemble,7,-69.456,1,1
96,8,Ensemble,6,173.639,1,1
96,9,Ensemble,7,93.035,0,1
96,10,Ensemble,7,37.214,0,1
96,11,Ensemble,5,223.285,0,0
96,12,Ensemble,7,-223.285,0,0
96,13,Ensemble,4,-277.822,1,1
96,14,Ensemble,7,-37.214,0,1
96,15,Ensemble,7,148.856,0,1
96,16,Ensemble,7,-93.035,0,1
96,17,Ensemble,5,148.856,0,1
96,18,Ensemble,1,-659.828,1,0
96,19,Ensemble,4,69.456,1,1
96,20,Ensemble,1,-416.733,1,0
96,21,Ensemble,2,223.285,0,0
96,22,Ensemble,1,-520.917,1,0
96,23,Ensemble,5,-148.856,0,1
96,24,Ensemble,1,520.917,1,0
96,25,Ensemble,1,520.917,1,0
96,26,Ensemble,2,277.822,1,1
96,27,Ensemble,1,279.106,0,0
96,28,Ensemble,2,69.456,1,1
96,29,Ensemble,1,-279.106,0,0
96,30,Ensemble,2,416.733,1,0
96,31,Ensemble,3,277.822,1,1
96,32,Ensemble,3,173.639,1,1
96,33,Ensemble,1,353.534,0,0
96,34,Ensemble,6,-148.856,0,1
96,35,Ensemble,6,-223.285,0,0
96,36,Ensemble,1,-353.534,0,0
96,37,Ensemble,2,520.917,1,0
96,38,Ensemble,7,148.856,0,1
96,39,Ensemble,4,-277.822,1,1
96,40,Ensemble,5,-353.534,0,0
96,41,Ensemble,2,148.856,0,1
96,42,Ensemble,7,-148.856,0,1
96,43,Ensemble,5,-279.106,0,0
96,44,Ensemble,7,-93.035,0,1
96,45,Ensemble,6,279.106,0,0
96,46,Ensemble,2,-520.917,1,0
96,47,Ensemble,2,-520.917,1,0
96,48,Ensemble,4,-277.822,1,1
96,49,Ensemble,4,69.456,1,1
96,50,Ensemble,7,93.035,0,1
96,51,Ensemble,7,-37.214,0,1
96,52,Ensemble,1,520.917,1,0
96,53,Ensemble,2,-659.828,1,0
96,54,Ensemble,1,659.828,1,0
96,55,Ensemble,7,-93.035,0,1
96,56,Ensemble,7,93.035,0,1
96,57,Ensemble,6,69.456,1,1
96,58,Ensemble,6,-148.856,0,1
96,59,Ensemble,2,-416.733,1,0
96,60,Ensemble,4,173.639,1,1
96,61,Ensemble,3,279.106,0,0
96,62,Ensemble,1,-659.828,1,0
96,63,Ensemble,2,659.828,1,0
96,64,Ensemble,1,-520.917,1,0
96,65,Ensemble,7,-93.035,0,1
96,66,Ensemble,2,520.917,1,0
96,67,Ensemble,3,416.733,1,0
96,68,Ensemble,2,520.917,1,0
96,69,Ensemble,5,353.534,0,0
96,70,Ensemble,5,277.822,1,1
96,71,Ensemble,7,-37.214,0,1
96,72,Ensemble,6,173.639,1,1
96,73,Ensemble,3,-279.106,0,0
96,74,Ensemble,5,-173.639,1,1
96,75,Ensemble,2,279.106,0,0
96,76,Ensemble,4,277.822,1,1
96,77,Ensemble,5,-279.106,0,0
96,78,Ensemble,1,659.828,1,0
96,79,Ensemble,7,37.214,0,1
96,80,Ensemble,5,-416.733,1,0
96,81,Ensemble,5,416.733,1,0
96,82,Ensemble,6,-279.106,0,0
96,83,Ensemble,7,-37.214,0,1
96,84,Ensemble,4,-659.828,1,0
96,85,Ensemble,6,-353.534,0,0
96,86,Ensemble,1,659.828,1,0
96,87,Ensemble,5,-223.285,0,0
96,88,Ensemble,7,223.285,0,0
96,89,Ensemble,7,-37.214,0,1
96,90,Ensemble,7,-37.214,0,1
96,91,Ensemble,5,223.285,0,0
96,92,Ensemble,2,353.534,0,0
96,93,Ensemble,6,-223.285,0,0
96,94,Ensemble,6,-173.639,1,1
96,95,Ensemble,6,-173.639,1,1
96,96,Ensemble,1,659.828,1,0
96,97,Ensemble,7,93.035,0,1
96,98,Ensemble,7,277.822,1,1
96,99,Ensemble,2,416.733,1,0
96,100,Ensemble,7,37.214,0,1
96,101,Ensemble,7,37.214,0,1
96,102,Ensemble,6,279.106,0,0
96,103,Ensemble,3,416.733,1,0
96,104,Ensemble,2,353.534,0,0
96,105,Ensemble,3,-416.733,1,0
96,106,Ensemble,6,148.856,0,1
96,107,Ensemble,2,416.733,1,0
96,108,Ensemble,7,-93.035,0,1
96,109,Ensemble,7,37.214,0,1
96,110,Ensemble,7,37.214,0,1
96,111,Ensemble,4,-416.733,1,0
96,112,Ensemble,2,-223.285,0,0
96,113,Ensemble,4,223.285,0,0
96,114,Ensemble,5,69.456,1,1
96,115,Ensemble,5,69.456,1,1
96,116,Ensemble,1,-659.828,1,0
96,117,Ensemble,1,659.828,1,0
96,118,Ensemble,5,-69.456,1,1
96,119,Ensemble,7,93.035,0,1
96,120,Ensemble,6,93.035,0,1
96,121,Ensemble,1,-659.828,1,0
96,122,Ensemble,7,-93.035,0,1
96,123,Ensemble,6,173.639,1,1
96,124,Ensemble,4,-277.822,1,1
96,125,Ensemble,3,-353.534,0,0
96,126,Ensemble,3,279.106,0,0
96,127,Ensemble,3,-353.534,0,0
96,128,Ensemble,2,-520.917,1,0
96,129,Ensemble,5,-173.639,1,1
96,130,Ensemble,6,-69.456,1,1
96,131,Ensemble,6,-69.456,1,1
96,132,Ensemble,7,148.856,0,1
96,133,Ensemble,7,-173.639,1,1
96,134,Ensemble,6,-223.285,0,0
96,135,Ensemble,1,-520.917,1,0
96,136,Ensemble,7,-148.856,0,1
96,137,Ensemble,6,-279.106,0,0
96,138,Ensemble,2,-416.733,1,0
96,139,Ensemble,5,-69.456,1,1
96,140,Ensemble,5,173.639,1,1
96,141,Ensemble,1,-353.534,0,0
96,142,Ensemble,5,-69.456,1,1
96,143,Ensemble,5,-173.639,1,1
96,144,Ensemble,2,223.285,0,0
96,145,Ensemble,6,-148.856,0,1
96,146,Ensemble,5,277.822,1,1
96,147,Ensemble,5,353.534,0,0
97,4,ConeOnly,5,659.828,1,0
97,5,ConeOnly,2,-37.214,0,1
97,6,ConeOnly,2,-69.456,1,1
97,7,ConeOnly,3,-279.106,0,0
97,8,ConeOnly,6,-520.917,1,0
97,9,ConeOnly,3,279.106,0,0
97,10,ConeOnly,7,-223.285,0,0
97,11,ConeOnly,7,-223.285,0,0
97,12,ConeOnly,5,-148.856,0,1
97,13,ConeOnly,2,-659.828,1,0
97,14,ConeOnly,7,-277.822,1,1
97,15,ConeOnly,5,37.214,0,1
97,16,ConeOnly,3,-353.534,0,0
97,17,ConeOnly,7,223.285,0,0
97,18,ConeOnly,7,-277.822,1,1
97,19,ConeOnly,4,-223.285,0,0
97,20,ConeOnly,5,520.917,1,0
97,21,ConeOnly,7,93.035,0,1
97,22,ConeOnly,7,223.285,0,0
97,23,ConeOnly,6,-353.534,0,0
97,24,ConeOnly,7,416.733,1,0
97,25,ConeOnly,3,93.035,0,1
97,26,ConeOnly,5,69.456,1,1
97,27,ConeOnly,5,223.285,0,0
97,28,ConeOnly,5,-223.285,0,0
97,29,ConeOnly,7,-69.456,1,1
97,30,ConeOnly,7,-148.856,0,1
97,31,ConeOnly,7,93.035,0,1
97,32,ConeOnly,7,-37.214,0,1
97,33,ConeOnly,5,223.285,0,0
97,34,ConeOnly,7,-353.534,0,0
97,35,ConeOnly,5,-279.106,0,0
97,36,ConeOnly,7,-37.214,0,1
97,37,ConeOnly,7,173.639,1,1
97,38,ConeOnly,4,416.733,1,0
97,39,ConeOnly,7,-37.214,0,1
97,40,ConeOnly,5,353.534,0,0
97,41,ConeOnly,7,-37.214,0,1
97,42,ConeOnly,7,659.828,1,0
97,43,ConeOnly,3,148.856,0,1
97,44,ConeOnly,7,148.856,0,1
97,45,ConeOnly,7,-353.534,0,0
97,46,ConeOnly,6,-520.917,1,0
97,47,ConeOnly,6,-659.828,1,0
97,48,ConeOnly,6,-659.828,1,0
97,49,ConeOnly,3,-520.917,1,0
97,50,ConeOnly,7,-148.856,0,1
97,51,ConeOnly,5,37.214,0,1
97,52,ConeOnly,4,659.828,1,0
97,53,ConeOnly,5,-279.106,0,0
97,54,ConeOnly,5,-659.828,1,0
97,55,ConeOnly,3,-416.733,1,0
97,56,ConeOnly,2,659.828,1,0
97,57,ConeOnly,6,-69.456,1,1
97,58,ConeOnly,6,-277.822,1,1
97,59,ConeOnly,4,-416.733,1,0
97,60,ConeOnly,5,-279.106,0,0
97,61,ConeOnly,3,173.639,1,1
97,62,ConeOnly,2,277.822,1,1
97,63,ConeOnly,2,279.106,0,0
97,64,ConeOnly,7,-148.856,0,1
97,65,ConeOnly,5,-520.917,1,0
97,66,ConeOnly,6,279.106,0,0
97,67,ConeOnly,6,520.917,1,0
97,68,ConeOnly,7,173.639,1,1
97,69,ConeOnly,7,-93.035,0,1
97,70,ConeOnly,7,69.456,1,1
97,71,ConeOnly,5,353.534,0,0
97,72,ConeOnly,4,-416.733,1,0
97,73,ConeOnly,6,279.106,0,0
97,74,ConeOnly,5,520.917,1,0
97,75,ConeOnly,7,69.456,1,1
